Frecuency_Aportes;Frecuency_Rescates;Monetary_Aportes;Monetary_Rescates;Recency_Aportes;Recency_Rescates;Perfil_Movimientos;Perfil_Cliente;Sexo;Estado_Civil;Ingeniero;Region_Metropolitana;Porcentaje_Promedio;Edad;Antiguedad;Accionario;Corto;Rentsem;Rentmen;EEUU;Nacional;FugaBajaS;FugaBajaM;RescateBajaSem;RescateBajaMes;FugaCategorica;FugaNumerica;CLV;
0,058139535;0;0,749201476;0;0,64726943;1;0,35;0,5;0;1;0;1;0;0,246611918;0,224893918;0,2;0,2;0,360293568;0,488965698;0;0,8;0;0;0;0;N;0;40651,26918;55,47820884
0,034883721;0;0,645132068;0;0,819599211;1;0,666666667;0,5;0;1;0;0;0;0,526356244;0,224893918;0,666666667;0,333333333;0,436712099;0,462021182;0;0,333333333;0;0;0;0;N;0;4064,878961;5,547482488
0,011627907;0;0,615463164;0;0,829732926;1;0;0,25;0;0;1;0;0;0,293984384;0,224422442;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;812,9757921;1,109496498
0,069767442;0;0,658093832;0;0,64726943;1;0,5625;0,75;0;0;1;0;0;0,299607589;0,224422442;0,5;0,25;0,519071522;0,619349877;0;0,5;0;0;0;0;N;0;10137,97072;13,83564322
0,058139535;0;0,708942743;0;0,64726943;1;0,35;0,5;0;0;0;0;0;0,122375501;0,224422442;0,2;0,2;0,360293568;0,488965698;0;0,8;0;0;0;0;N;0;20325,472;27,73888252
0,11627907;0;0,668681251;0;0,697480189;1;0,575;0,75;0;0;1;1;0;0,126946883;0,224422442;0,3;0,1;0,380525773;0,50968329;0;0,4;0;0;0;0;N;0;20324,3948;27,73741244
0,174418605;0,083333333;0,747328968;0,780024079;0,729971125;0,143088442;0,865853659;0,5;0;1;1;1;0,111623704;0,168898418;0,224422442;0,658536585;0;0,532712432;0,496430969;0,12195122;0,097560976;0;0;0,625;0,75;N;0;4022,502597;5,489649983
0,093023256;0;0,643664;0;0,059387069;1;0,3125;0,5;0;0;0;1;0;0,06921801;0,224422442;0,125;0,25;0,369995239;0,481839712;0;0,75;0;0;0;0;N;0;10569,11211;14,42403695
0,011627907;0;0,590443701;0;0,825990836;1;0,5;0,5;0;0;1;1;0;0,210283588;0,224422442;0;0;0,407755717;0,546356696;0;0;0;0;0;0;N;0;528,4342649;0,721172723
0,011627907;0;0,628423244;0;0,827245751;1;0;0,25;0;0;0;1;0;0,332537724;0,224422442;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;1016,21974;1,386870622
0,081395349;0;0,579214162;0;0,143088442;1;0,071428571;0,5;0;1;0;1;0;0,280593875;0,226779821;0;0,857142857;0,3808655;0,458321544;0;0,857142857;0;0;0;0;F;1;3048,65922;4,160611866
0,011627907;0;0,866225176;0;0,825990836;1;1;0,5;0;0;0;1;0;0,232897771;0,223950967;1;0;0,877475297;0,999518557;0;0;0;0;0;0;F;1;60973,18441;83,21223732
0,023255814;0;0,708939548;0;0,754507998;1;1;0,5;1;0;0;1;0;0,104494518;0,226308345;1;0;0,917550805;0,975240645;0;0;0;0;0;0;F;1;8129,757921;11,09496498
0,023255814;0;0,803095793;0;0,719698709;1;0,875;0,75;0;0;1;0;0;0,102148145;0,228665724;0,75;0;0,47701051;0,691612191;0,125;0,25;0;0;0;0;N;0;41126,73807;56,12709787
0,034883721;0,020833333;0,675950595;0,685357107;0,64726943;0,381039513;1;0,5;0;0;0;0;0,198883765;0,082689429;0,269212636;1;0;0,917550805;0,975240645;0;0;0,5;0;1;0;N;0;1345,67818;1,836494078
0,046511628;0,010416667;0,692230822;0,764395965;0,76491859;0,391628141;1;0,5;1;1;1;1;0,417397562;0,404951657;0,46911834;1;0;0,860829324;0,74143102;0;0,181818182;0;0;0;0;N;0;1311,208006;1,789451426
0,104651163;0,052083333;0,634544068;0,636852725;0,64726943;0,544788482;0,35;0,5;0;0;1;1;0,076508081;0,087948542;0,228665724;0,1;0,25;0,493535028;0,536845328;0;0,75;0;0;0;0,6;F;1;4138,77846;5,64833572
0,093023256;0,041666667;0,762159146;0,720746093;0,64726943;0,664482145;0,261363636;0,25;0;1;1;1;0,03260296;0,524738056;0,230080151;0;0,181818182;0,397263266;0,477995664;0;0,772727273;0;0;0,5;0,25;F;1;60801,60587;82,97807808
0,418604651;0;0,735117955;0;0,105451258;1;0,1875;0,5;0;1;0;0;0;0,652372669;0,223479491;0,055555556;0,527777778;0,378537654;0,475411316;0;0,833333333;0;0;0;0;N;0;229666,1897;313,4334817
0,011627907;0;0,575206028;0;0,822179657;1;1;0,5;0;0;0;0;0;0,142926494;0,223479491;1;0;0,877475297;0,999518557;0;0;0;0;0;0;F;1;406,4878961;0,554748249
0,023255814;0;0,5881844;0;0,64726943;1;0,25;0,5;0;0;0;1;0;0,135037825;0,231966054;0;0;0,418808712;0,514857436;0;1;0;0;0;0;N;0;1016,54493;1,387314421
0,069767442;0,020833333;0,791827457;0,718590105;0,667216396;0,669914905;1;0,5;0;0;0;0;0,029319934;0,460617339;0,225836869;1;0;0,917550805;0,975240645;0;0;0;0;0,5;0;F;1;91747,73264;125,2113396
0,069767442;0;0,734080504;0;0,65023974;1;0,8;0,5;0;0;0;0;0;0,084469436;0,26544083;0,8;0,2;0,798663429;0,828795013;0;0,2;0;0;0;0;F;1;37600,13039;51,31421301
0,011627907;0;0,692230822;0;0,822179657;1;0,5;0,5;0;0;1;0;0;0,127108702;0,222536539;0;0;0,456450209;0,549925475;0;1;0;0;0;0;N;0;3048,65922;4,160611866
0,034883721;0;0,624416576;0;0,644255757;1;1;0,5;1;0;0;1;0;0,164569764;0,222065064;1;0;0,877475297;0,999518557;0;0;0;0;0;0;N;0;2845,415272;3,883237742
0,058139535;0;0,802419941;0;0,64726943;1;0,35;0,5;0;1;1;1;0;0,227881387;0,257425743;0,2;0,2;0,360293568;0,488965698;0;0,8;0;0;0;0;N;0;101627,3193;138,6943571
0,046511628;0,010416667;0,764992102;0,806857973;0,661711191;0,695120929;1;0,25;1;0;0;1;0,473739379;0,178971641;0,230080151;1;0;0,578196199;0,473942327;0,090909091;0;0;0;0;0;F;1;20034,9551;27,34240395
0,046511628;0,03125;0,911132703;0,870481975;0,8169861;0,539813953;0,194444444;0,25;1;1;0;1;0,068840759;0,252073304;0,221122112;0;0,222222222;0,391620666;0,470473124;0;1;0;0;0,333333333;0,333333333;N;0;324754,9073;443,2043804
0,046511628;0,020833333;0,579406272;0,577900497;0,641197434;0,717581429;1;0,25;0;1;0;0;0,199365744;0,138031474;0,224893918;1;0;0,779480167;0,65016043;0;0;0,5;0,5;0,5;0,5;F;1;876,753743;1,196536498
0,023255814;0;0,588165818;0;0,661711191;1;1;0,5;1;0;0;0;0;0,120433675;0,273927393;1;0;0,877475297;0,999518557;0;0;0;0;0;0;N;0;1016,21974;1,386870622
0,011627907;0;0,575206028;0;0,81829679;1;1;0;0;0;0;0;0;0,249524657;0,220650636;1;0;0,033359067;0,480219882;1;0;0;0;0;0;N;0;406,4878961;0,554748249
0,034883721;0,010416667;0,778867156;0,806849703;0,682902394;0,695120929;1;0,25;0;1;1;1;0,521038955;0,122173227;0,220650636;1;0;0,682525554;0,550848496;0;0;0;0;0;0;F;1;18005,7472;24,57307295
0,011627907;0;0,668681251;0;0,81829679;1;0,888888889;0,5;0;0;1;1;0;0,373477892;0,220650636;0,777777778;0;0,590015975;0,487940912;0;0,222222222;0;0;0;0;N;0;2032,43948;2,773741244
0,023255814;0,010416667;0,607707753;0,574032096;0,495004679;0,782739554;0;0,5;0;0;0;1;0,468783624;0,126056879;0,220650636;0;1;0,358720769;0,43206751;0;1;0;0;0;0;N;0;1015,264494;1,385566964
0,034883721;0;0,713588565;0;0,381039513;1;0,333333333;0,5;0;0;0;0;0;0,115093653;0,220650636;0,333333333;0,666666667;0,531361832;0,620661422;0;0,666666667;0;0;0;0;F;1;13210,85662;18,02931809
0,151162791;0;0,632060077;0;0,572353766;1;0,346153846;0,75;0;1;1;1;0;0,516323476;0,225836869;0,153846154;0,230769231;0,394564584;0,503693925;0;0,769230769;0;0;0;0;N;0;14064,4812;19,19428941
0,058139535;0;0,754733676;0;0,669914905;1;0,80952381;0;1;1;0;1;0;0,286055261;0,220179161;0,80952381;0,19047619;0,645125869;0,758162266;0,095238095;0,19047619;0;0;0;0;N;0;44510,42462;60,74493324
0,023255814;0,010416667;0,732489216;0,750289173;0,754507998;0,381039513;1;0,5;0;0;0;1;0,32721005;0,211861321;0,42951438;1;0;0,957626313;0,950962733;0;0;0;0;0;0;N;0;3662,801458;4,998753258
0,046511628;0;0,618984209;0;0,704400379;1;0;0,5;0;0;1;0;0;0,270722926;0,227722772;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;3455,147117;4,715360115
0,046511628;0;0,681641505;0;0,813003347;1;0,375;0,5;0;0;1;0;0;0,127027792;0,222065064;0,25;0,25;0,360293568;0,488965698;0;0,75;0;0;0;0;N;0;10162,1974;13,86870622
0,046511628;0,020833333;0,675522127;0,650712254;0,79914358;0,332241072;0,6875;0,5;0;0;0;1;0,083994442;0,018487803;0,218764734;0,5;0;0,658303863;0,718676941;0;0,25;0;0;0;0;F;1;6085,489643;8,305080558
0,046511628;0,010416667;0,834919807;0,822770376;0,813003347;0,59666807;1;0,5;0;1;1;0;0,09796916;0,227638659;0,225365394;1;0;0,491083189;0,718348802;0,6;0;0;0;0;0;N;0;112468,3109;153,4894375
0,023255814;0;0,721899861;0;0,752720689;1;0,8125;0,25;0;0;1;0;0;0,322707229;0,219236209;0,75;0;0,627370943;0,720421416;0;0,25;0;0;0;0;F;1;10162,1974;13,86870622
0,023255814;0;0,575206028;0;0,758036853;1;0,916666667;0,25;0;0;0;1;0;0,282333428;0,219236209;0,833333333;0;0,746535945;0,812673106;0;0;0;0;0;0;N;0;812,9757921;1,109496498
0,011627907;0;0,575206028;0;0,813003347;1;1;0,75;0;0;0;0;0;0,151745621;0,215935879;1;0;0,877475297;0,999518557;0;0;0;0;0;0;N;0;406,4878961;0,554748249
0,046511628;0;0,745449548;0;0,813003347;1;0,4375;0,5;0;0;0;0;0;0,137181925;0,238095238;0,25;0,25;0,384779613;0,494002269;0;0,5;0;0;0;0;N;0;30486,5922;41,60611866
0,104651163;0,010416667;0,685389784;0,576051633;0,501167315;0,059387069;0,5;0,5;0;0;1;1;0,008090163;0,253772402;0,218764734;0,5;0,5;0,638509786;0,704394691;0;0,5;0;0;0;0;N;0;23967,37998;32,70912172
0,046511628;0;0,662561886;0;0,669914905;1;0,75;0,5;0;1;0;1;0;0,293094381;0,218764734;0,5;0;0,642615507;0,772937626;0;0;0;0;0;0;N;0;7316,782129;9,985468478
0,046511628;0;0,651972621;0;0,769933403;1;0,125;0,25;0;0;0;1;0;0,543144949;0,218764734;0;0,5;0,392066747;0,475508111;0;1;0;0;0;0;N;0;6097,318441;8,321223732
0,034883721;0;0,769427937;0;0,811658502;1;0,166666667;0,5;1;1;0;1;0;0,08956673;0,218764734;0;0,333333333;0,400070528;0,486926935;0;1;0;0;0;0;N;0;34551,47117;47,15360115
0,034883721;0;0,749197991;0;0,721794493;1;0;0,5;1;0;1;1;0;0,109591812;0,218293258;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;24389,27376;33,28489493
0,034883721;0;0,791827457;0;0,810304838;1;0,611111111;0,5;0;0;1;1;0;0,164084308;0,219707685;0,444444444;0,111111111;0,517298382;0,607715594;0;0,555555556;0;0;0;0;F;1;50188,75566;68,49435022
0,011627907;0;0,575206028;0;0,810304838;1;0,333333333;0,25;0;0;0;1;0;0,131639629;0,218293258;0;0;0,38939858;0,467587741;0;0,666666667;0;0;0;0;N;0;406,4878961;0,554748249
0,151162791;0,166666667;0,779885765;0,762697196;0,559030886;0,286176883;0,606060606;0,5;0;1;0;0;0,108194297;0,402726648;0,218764734;0,454545455;0,121212121;0,561596949;0,549622047;0;0,424242424;0,0625;0,0625;0,375;0,4375;N;0;10157,03501;13,86166092
0,011627907;0;0,575206028;0;0,808942239;1;0;0,5;0;0;0;0;0;0,373194709;0,221593588;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;406,4878961;0,554748249
0,034883721;0;0,698350329;0;0,677805024;1;1;0,5;0;0;0;0;0;0,146729237;0,228194248;1;0;0,978813156;0,940962335;0;0;0;0;0;0;F;1;10162,1974;13,86870622
0,069767442;0;0,741442393;0;0,65023974;1;1;0,5;0;1;1;1;0;0,445568186;0,643092881;1;0;0,782339121;0,653639464;0;0;0;0;0;0;N;0;42681,22909;58,24856612
0,046511628;0;0,628423244;0;0,808942239;1;0,25;0,25;0;0;1;1;0;0,396092075;0,217350306;0;0,25;0,401382174;0,486676738;0;0,75;0;0;0;0;N;0;4064,878961;5,547482488
0,069767442;0,010416667;0,667210786;0,667691986;0,592809397;0,769933403;0,444444444;0;1;0;0;0;0,472010647;0,351187346;0,218764734;0;0,111111111;0,402164521;0,488579167;0;0,111111111;0;0;0;0;N;0;9838,531414;13,42698793
0,011627907;0;0,598754824;0;0,810304838;1;0,666666667;0,5;0;0;0;1;0;0,182936203;0,289486091;0,666666667;0,333333333;0,426904473;0,631591648;0,333333333;0,333333333;0;0;0;0;N;0;609,7318441;0,832122373
0,011627907;0;0,575495694;0;0,808942239;1;1;1;0;0;0;0;0;0,403697561;0,218764734;1;0;0,625974764;0,409488986;0;0,6;0;0;0;0;N;0;408,5203355;0,55752199
0,023255814;0,041666667;0,895894362;0,853015645;0,807570586;0,507151299;0,78125;0,5;0;1;0;1;0,177177091;0,926291517;0,217350306;0,375;0;0,532829117;0,623749111;0;0;0,25;0,25;0,5;0,75;N;0;2341,756445;3,195876924
0,127906977;0;0,646437156;0;0,437692331;1;0,181818182;0,5;1;0;0;1;0;0,128645981;0,217350306;0,090909091;0,636363636;0,496600798;0,589245102;0;0,818181818;0;0;0;0;F;1;15243,2961;20,80305933
0,011627907;0;0,575206028;0;0,807570586;1;0,5;0,5;0;0;1;0;0;0,126865974;0,217350306;0;0;0,407755717;0,546356696;0;0;0;0;0;0;N;0;406,4878961;0,554748249
0,023255814;0;0,588165818;0;0,741659133;1;0,625;0,5;0;1;0;1;0;0,149156519;0,217350306;0;0;0,374558251;0,464424313;0;0;0;0;0;0;F;1;1016,21974;1,386870622
0,011627907;0;0,802416862;0;0,807570586;1;1;0,75;0;1;0;0;0;0,546017234;0,223479491;1;0;0,877475297;0,999518557;0;0;0;0;0;0;N;0;20324,3948;27,73741244
0,127906977;0;0,602171889;0;0,317998668;1;0,545454545;0,5;0;0;1;0;0;0,38136656;0,227251297;0,454545455;0,454545455;0,520820555;0,535670975;0,090909091;0,636363636;0;0;0;0;N;0;7113,538181;9,708094354
0,023255814;0,010416667;0,668681251;0,700414329;0,682902394;0,381039513;1;0,5;0;0;1;1;0,415107466;0,180549375;0,218293258;1;0;0,877475297;0,999518557;0;0;1;0;1;0;N;0;456,9736928;0,623647981
0,058139535;0;0,615463164;0;0,803400081;1;0,4;0,5;0;1;0;1;0;0,369068328;0,216878831;0,2;0,2;0,369298276;0,488357787;0;0,6;0;0;0;0;N;0;4064,878961;5,547482488
0,011627907;0;0,655721026;0;0,803400081;1;0,25;0,25;1;0;0;0;0;0,274323395;0,217821782;0;0;0,374290932;0,447637454;0;1;0;0;0;0;N;0;1625,951584;2,218992995
0,023255814;0;0,628423244;0;0,803400081;1;0,25;0,25;1;0;0;1;0;0,145596505;0,289486091;0;0,5;0,403244848;0,490706963;0;0,5;0;0;0;0;N;0;2032,43948;2,773741244
0,081395349;0;0,771181242;0;0,268214865;1;0,428571429;0,5;0;0;1;1;0;0,122860957;0,279113626;0;0;0,40174287;0,463445044;0;0,428571429;0;0;0;0;N;0;83091,00381;113,397199
0,034883721;0;0,598754824;0;0,65023974;1;0,8;0,25;0;0;0;0;0;0,044257454;0,216407355;0,2;0;0,544114568;0,637898754;0;0;0;0;0;0;N;0;1829,195532;2,49636712
0,104651163;0,041666667;0,647965511;0,676264912;0,453579628;0,286176883;0,266666667;0,25;1;0;0;0;0,238897064;0,208260852;0,31494578;0,133333333;0,466666667;0,474716329;0,464992011;0;0,733333333;0;0;0,25;0;F;1;3291,169899;4,491574671
0,058139535;0,041666667;0,862218011;0,872698237;0,682902394;0,568007648;0,727272727;0,25;0;1;1;1;0,336100333;0,394312068;0,280528053;0,727272727;0,272727273;0,731495679;0,79461398;0;0,272727273;0;0,25;0,25;0,25;N;0;2381,55161;3,250186777
0,069767442;0,0625;0,81614653;0,814125243;0,576610267;0,501167315;1;0,75;0;0;1;1;0,357773913;0,099559044;0,218293258;1;0;0,556698827;0,582541005;0,2;0;0,5;0;0,666666667;0,166666667;F;1;432,8283117;0,590695935
0,197674419;0;0,719812794;0;0,65023974;1;0,617647059;0,75;0;0;0;1;0;0,072697116;0,215464404;0,470588235;0,117647059;0,548922647;0,606236392;0;0,352941176;0;0;0;0;N;0;83330,01869;113,723391
0,011627907;0;0,741442393;0;0,801990977;1;1;0,75;0;0;0;1;0;0,144140135;0,215464404;1;0;0,089137852;0,511542135;1;0;0;0;0;0;N;0;7113,538181;9,708094354
0,011627907;0;0,762158333;0;0,803400081;1;0;0;1;1;0;1;0;0,524980784;0,215464404;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;10162,1974;13,86870622
0,151162791;0;0,727840266;0;0,429265325;1;0,464285714;0,75;0;0;1;1;0;0,132044177;0,215464404;0,214285714;0,142857143;0,438660532;0,476731224;0;0,714285714;0;0;0;0;N;0;73168,12616;99,85510084
0,023255814;0,020833333;0,719528894;0,665767933;0,488652393;0,685404643;1;0,5;0;1;1;1;0,387046392;0,150936527;0,214992928;1;0;0,523006674;0,698556633;0,25;0;0,5;0,5;0,5;0,5;F;1;5787,208825;7,898006293
0,023255814;0,020833333;0,719286386;0,705485263;0,79914358;0,568007648;0,5625;0,5;0;0;0;0;0,262630658;0,20858449;0,214992928;0;0,25;0,364503739;0,468955187;0;0,25;0;0,5;0;0,5;N;0;1839,337405;2,510208088
0,011627907;0;0,588165818;0;0,801990977;1;0;0,25;0;0;0;1;0;0,120271856;0,214992928;0;1;0,357224773;0,429105059;0;1;0;0;0;0;N;0;508,1098701;0,693435311
0,104651163;0;0,725040144;0;0;1;0,5;0,5;0;0;0;1;0;0,254864679;0,214521452;0;0;0,443720368;0,542420897;0;0,230769231;0;0;0;0;N;0;48270,43766;65,87635454
0,023255814;0;0,668594065;0;0,79914358;1;0,375;1;0;0;0;1;0;0;0,214521452;0;0;0,399056921;0,462113236;0;0,5;0;0;0;0;N;0;4058,781642;5,539161264
0,023255814;0;0,575206028;0;0,401700041;1;0,875;0,5;0;0;1;0;0;0,242970994;0,215464404;0;0;0,338837695;0,438829912;0;0;0;0;0;0;N;0;812,9757921;1,109496498
0,174418605;0,010416667;0,834363994;0,787558446;0,105451258;0,588877221;0,4375;1;0;0;0;0;0,017785777;0,150127432;0,232909005;0,166666667;0,166666667;0,440170207;0,552916079;0;0,416666667;0;0;1;1;N;0;512202,817;699,0210988
0,127906977;0;0,706375873;0;0,758036853;1;0,431818182;0,5;1;0;1;1;0;0,103847243;0,214049976;0,181818182;0,181818182;0,362732702;0,483775687;0;0,545454545;0;0;0;0;N;0;42782,85106;58,38725319
0,046511628;0;0,645853277;0;0,588877221;1;0,875;0,75;0;0;1;0;0;0,138112383;0,217821782;0,833333333;0;0,695212532;0,472099306;0;0,833333333;0;0;0;0;N;0;5487,708543;7,489267783
0,197674419;0,114583333;0,653100738;0,667373597;0,534716583;0,20247551;0,294642857;0,25;0;1;1;1;0,071825182;0,278449775;0,214049976;0;0,214285714;0,411421804;0,484453699;0;0,714285714;0;0;0;0;F;1;3981,670888;5,433925521
0,197674419;0,03125;0,59523321;0,590939405;0,059387069;0,653167917;0,825;0,5;1;0;0;1;0,118295425;0,106719527;0,438472419;0,6;0;0,581364737;0,640809077;0,05;0,25;0;0;0,666666667;0;F;1;8119,229885;11,080597
0,139534884;0;0,637375951;0;0,661711191;1;0,785714286;0,5;1;0;0;1;0;0,275577491;0,244224422;0,714285714;0,071428571;0,567692831;0,53145393;0;0,214285714;0;0;0;0;N;0;14227,07636;19,41618871
0,011627907;0;0,588165818;0;0,797705017;1;1;0,5;0;0;0;1;0;0,125450059;0,347477605;1;0;0,709788183;0,457620913;0;0;0;0;0;0;F;1;508,1098701;0,693435311
0,058139535;0;0,842675421;0;0,791848369;1;0,4;0,5;0;0;1;0;0;0,246045552;0,452145215;0,2;0,2;0,369298276;0,488357787;0;0,6;0;0;0;0;N;0;203243,948;277,3741244
0,011627907;0;0,802416862;0;0,791848369;1;0,5;0,25;0;0;0;0;0;0,122173227;0,214049976;0;0;0,47743651;0,581873539;0;1;0;0;0;0;N;0;20324,3948;27,73741244
0,058139535;0,010416667;0,822323257;0,800589479;0,741659133;0,64726943;0,390625;0,25;0;0;1;0;0,066394884;0,492900198;0,216878831;0;0,375;0,40367535;0,481861326;0;0,5;0;0;0;0;N;0;122327,5528;166,9446898
0,069767442;0,010416667;0,575206028;0,566797371;0,369878256;0,358078874;0,444444444;0,5;0;0;0;1;0,068960089;0,225696832;0,415370108;0,444444444;0,555555556;0,730775461;0,79319545;0;0,555555556;0;0;1;1;N;0;2079,307535;2,837703717
0,011627907;0;0,692230822;0;0,791848369;1;1;0;0;1;0;1;0;0,18900441;0,212164074;1;0;0,709788183;0,457620913;0;0;0;0;0;0;N;0;3048,65922;4,160611866
0,011627907;0;0,575206028;0;0,791848369;1;0,5;0,25;0;0;0;0;0;0,119745944;0,211692598;0,333333333;0;0,665958622;0,699300094;0;0,666666667;0;0;0;0;N;0;405,2684324;0,553084004
0,034883721;0,020833333;0,708939548;0,70203063;0,790357872;0,391628141;0,95;0,75;0;1;1;1;0,173786021;0,463934625;0,222065064;0,8;0;0,685630289;0,679941895;0;0;0;0;0,5;0;F;1;4774,728774;6,516239355
0,011627907;0,010416667;0,842675421;0,840159464;0,790357872;0,778029852;1;0,5;0;0;1;1;0,462891967;0,2421619;0,212164074;1;0;0,769359725;0,627997768;0;0;1;0;1;0;N;0;416,5484715;0,568478268
0,058139535;0;0,668681251;0;0,790357872;1;0,4;0,5;0;0;0;1;0;0,090820826;0,211692598;0,2;0,2;0,369298276;0,488357787;0;0,6;0;0;0;0;N;0;10162,1974;13,86870622
0,046511628;0;0,749197991;0;0,782739554;1;1;0,5;0;1;0;0;0;0,118855941;0,251296558;1;0;0,825557205;0,643135612;0;0,4;0;0;0;0;N;0;32519,41785;44,38038691
0,255813953;0,020833333;0,603807875;0,574006075;0,317998668;0,758036853;0,383333333;0,5;0;0;0;1;0,085925154;0,341154577;0,212164074;0,133333333;0,4;0,397264039;0,502309483;0,033333333;0,533333333;0;0;0;0;N;0;13819,02349;18,85930468
0,011627907;0;0,628423244;0;0,788856534;1;0,75;0,5;0;0;1;1;0;0,144059226;0,211221122;0;0;0,267468101;0,439698423;0;0;0;0;0;0;N;0;1016,21974;1,386870622
0,069767442;0;0,663627819;0;0,729971125;1;0,291666667;0,25;0;0;1;0;0;0,232816862;0,211692598;0;0,166666667;0,401382174;0,486676738;0;0,666666667;0;0;0;0;N;0;11178,41714;15,25557684
0,011627907;0;0,575206028;0;0,788856534;1;1;0,75;0;0;0;0;0;0,052348396;0,216407355;1;0;0,877475297;0,999518557;0;0;0;0;0;0;F;1;406,4878961;0,554748249
0,209302326;0;0,774286701;0;0;1;0,763888889;0,5;0;1;0;0;0;0,327035883;0,282885431;0,518518519;0,037037037;0,514573235;0,514387666;0,037037037;0,222222222;0;0;0;0;F;1;225383,9007;307,5892921
0,093023256;0,145833333;0,777228866;0,71025574;0,621830149;0,059387069;0,1796875;0,5;1;0;0;1;0,043017679;0,703547878;0,237152287;0,09375;0,75;0,396565828;0,540506075;0,03125;0,78125;0;0;0;0;N;0;45477,5203;62,06476254
0,046511628;0,03125;0,651972621;0,656167997;0,621830149;0,488652393;0,321428571;0;1;0;0;1;0,19728757;0,363202395;0,211692598;0,285714286;0,571428571;0,492675941;0,578563371;0;0,714285714;0,333333333;0,333333333;0,333333333;0,333333333;N;0;1053,393058;1,437602349
0,023255814;0;0,708939548;0;0,63809312;1;0,875;0,5;0;0;0;0;0;0,149884704;0,457802923;0,75;0;0,633354517;0,731911369;0;0,25;0;0;0;0;N;0;8007,811552;10,9285405
0,023255814;0;0,772747707;0;0,779611722;1;1;0,5;0;0;0;1;0;0,169060237;0,210278171;1;0;0,587507715;0,423901569;0;0;0;0;0;0;N;0;1903,64379;2,597969261
0,011627907;0;0,575206028;0;0,784285876;1;0;0,25;0;1;1;1;0;0,23856143;0,210278171;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;406,4878961;0,554748249
0,151162791;0;0,682528211;0;0,669914905;1;0,616666667;0,75;0;0;0;0;0;0,160847931;0,214521452;0,266666667;0,066666667;0,456390509;0,534042504;0;0,266666667;0;0;0;0;N;0;33535,25143;45,76673053
0,058139535;0,03125;0,749197991;0,761157034;0,766603767;0,534716583;0,958333333;0,75;0;0;0;0;0,17179412;0,135887374;0,212635549;0,916666667;0;0,520054927;0,645045721;0;0,083333333;0;0;0;0,666666667;F;1;9773,371405;13,33806178
0,011627907;0;0,575206028;0;0,784285876;1;0;0,5;0;0;0;0;0;0,23160322;0,210749646;0;1;0,359552108;0,433736823;0;1;0;0;0;0;N;0;406,4878961;0,554748249
0,034883721;0;0,575206028;0;0,69981279;1;0,083333333;0,5;1;1;0;1;0;0,20789676;0,212164074;0;0,666666667;0,365757853;0,438371257;0;1;0;0;0;0;N;0;1219,463688;1,664244746
0,034883721;0,010416667;0,744144361;0,759510922;0,680369442;0,563568058;0,5;0,25;0;0;0;1;0,209265459;0,405760751;0,60348892;0;0;0,462956046;0,572234214;0;1;0;0;1;1;N;0;12353,26878;16,85893797
0,023255814;0,010416667;0,772747707;0,707618966;0,621830149;0,717581429;1;0,25;0;0;1;0;0,470062741;0,185848942;0,230080151;1;0;0,877475297;0,999518557;0;0;1;1;1;1;N;0;20303,72489;27,70920349
0,139534884;0,03125;0,824330406;0,827146223;0,105451258;0,559030886;0,783333333;1;0;0;1;1;0,146342786;0,143695133;0,208863744;0,533333333;0,066666667;0,389604798;0,511308296;0,133333333;0,4;0;0;0,333333333;0,666666667;N;0;259256,72;353,8167134
0,034883721;0;0,668681251;0;0,781181562;1;1;0,5;0;0;1;1;0;0,26526154;0,448844884;1;0;0,504601903;0,654833856;0,2;0,2;0;0;0;0;F;1;6097,643631;8,32166753
0,046511628;0,020833333;0,575206028;0,573325415;0,658902535;0,461087109;0,85;0,5;0;0;0;0;0,134638107;0,11129091;0,208863744;0,4;0;0,550062654;0,617674008;0;0,3;0;0;0,5;1;F;1;820,9632793;1,120397301
0,046511628;0;0,709661056;0;0,65023974;1;1;0,25;0;0;0;1;0;0,120716857;0,208863744;1;0;0,917550805;0,975240645;0;0;0;0;0;0;F;1;16462,75979;22,46730408
0,046511628;0;0,721899861;0;0,781181562;1;0,25;0,5;0;0;1;1;0;0,13224645;0,501650165;0;0,25;0,401382174;0,486676738;0;0,75;0;0;0;0;F;1;20324,3948;27,73741244
0,151162791;0;0,726204149;0;0,576610267;1;0,785714286;0,5;0;1;1;1;0;0,47866014;0,332861858;0,714285714;0,071428571;0,578875672;0,55147679;0;0,357142857;0;0;0;0;N;0;71135,54441;97,08116544
0,081395349;0;0,623218238;0;0,661711191;1;0,683333333;0,75;0;1;1;0;0;0,33654274;0,208392268;0,466666667;0;0,530075632;0,513684127;0;0,266666667;0;0;0;0;N;0;6500,757678;8,871811369
0,023255814;0;0,575206028;0;0,65023974;1;0,375;0,75;0;1;0;1;0;0,705570614;0,208392268;0;0,5;0,391367035;0,415038902;0;0,5;0;0;0;0;N;0;812,9757921;1,109496498
